evidence_id	study_id	sample_comparison	feature_id_original	feature_id_standardized	feature_type	species	genome_assembly	annotation_version	ortholog_reference	mapping_confidence	molecular_direction	effect_size	effect_size_type	standard_error	ci_lower	ci_upper	p_value	adjusted_p_value	sample_size	tissue	life_stage	stressor	phenotype	phenotype_direction	analysis_method	quality_flags	source_file	input_checksum	workflow_version	date_generated	source_accession	resilience_classification	mapping_release	mapping_evidence
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16018	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136270878	NCBI:GeneID:136270878	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.247618851058114	log2_fold_change	0.339248953790036			0.465449438884656	0.575753226498974	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16019	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136272316	NCBI:GeneID:136272316	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.346405201087054	log2_fold_change	0.474735122964577			0.465585195238426	0.575885202475446	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16020	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117681323	NCBI:GeneID:117681323	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.118823691799727	log2_fold_change	0.162936760917096			0.465841023066728	0.576165669852943	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16021	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105344056	NCBI:GeneID:105344056	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.113265761271125	log2_fold_change	0.155485207324229			0.466328082176978	0.576732077913654	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16022	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105344428	NCBI:GeneID:105344428	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.186057038296657	log2_fold_change	0.255507486890411			0.466499582730882	0.576908172027817	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16023	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105338107	NCBI:GeneID:105338107	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.263131035357665	log2_fold_change	0.361392552236581			0.466550480136947	0.576935106623819	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16024	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105344371	NCBI:GeneID:105344371	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.186938864034834	log2_fold_change	0.25697176922222			0.466939013444875	0.577379531477581	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16025	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105334147	NCBI:GeneID:105334147	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.279845060053923	log2_fold_change	0.384802898876551			0.467077354964417	0.577514552965052	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16026	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105325159	NCBI:GeneID:105325159	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.153339469800425	log2_fold_change	0.210873656491634			0.467126256912359	0.577538977565299	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16027	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105328856	NCBI:GeneID:105328856	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.167863560959923	log2_fold_change	0.230947851272993			0.467320196620172	0.577742707670312	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:16028	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105338729	NCBI:GeneID:105338729	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.485494076529963	log2_fold_change	0.668088997884587			0.467415438055196	0.577801674724595	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
