feature_id_standardized	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	source_transcript_ids	gene_symbol	apeglm_log2FoldChange_ranking_only
NCBI:GeneID:105335065	15.1379046696388	1.32255541297005	0.619749103183165	2.13401746961331	0.0328413508175918	0.068927719537455	NCBI:GeneID:105335065	XM_066081898.1	LOC105335065	0.899065798762445
NCBI:GeneID:136274436	85.2549699699716	-0.58962210347776	0.276302468848226	-2.13397334426875	0.0328449628650452	0.068927719537455	NCBI:GeneID:136274436	XM_066081240.1;XM_066081241.1	LOC136274436	-0.516140231257508
NCBI:GeneID:105330881	352.551121542621	-0.441622605049862	0.206950031121545	-2.13395766435276	0.0328462464859518	0.068927719537455	NCBI:GeneID:105330881	XM_020068369.3;XM_034452871.2	LOC105330881	-0.405513430736559
NCBI:GeneID:105327625	815.145601154231	0.450860162780806	0.211300235920204	2.13374188068143	0.0328639157672618	0.0689574951829425	NCBI:GeneID:105327625	XM_066088662.1	LOC105327625	0.413594008166449
NCBI:GeneID:105332540	49.0192933454499	-0.906013413546233	0.424636245093596	-2.13362242157764	0.0328737010840341	0.068970723557714	NCBI:GeneID:105332540	XM_011435170.4	LOC105332540	-0.711966554864984
NCBI:GeneID:105345162	617.013873095199	-0.30262341287604	0.141838866219436	-2.13357185475424	0.0328778439423784	0.0689712149071756	NCBI:GeneID:105345162	XM_034466041.2;XM_034466045.2;XM_034466049.2;XM_034466050.2;XM_066067432.1;XM_066067435.1;XM_066067438.1;XM_066067446.1;XM_066067452.1	LOC105345162	-0.289322756952877
NCBI:GeneID:105332001	716.453135756823	-0.339236562151476	0.159002138281587	-2.13353459153298	0.0328808971440992	0.0689712149071756	NCBI:GeneID:105332001	XM_011434413.4;XM_011434417.3;XM_066079437.1;XM_066079438.1	LOC105332001	-0.321223184679017
NCBI:GeneID:105338089	755.378623043183	0.27856219997327	0.130574168063697	2.13336377404589	0.0328948963639546	0.0689899650237336	NCBI:GeneID:105338089	XM_011443071.4	LOC105338089	0.268321787229686
NCBI:GeneID:105331622	62.2687575725214	-0.8221572874556	0.38538944356141	-2.13331553624819	0.0328988505805575	0.0689899650237336	NCBI:GeneID:105331622	XM_066082150.1	LOC105331622	-0.665293275444436
NCBI:GeneID:105319314	64.6314786975494	0.907396364125289	0.425349074492861	2.13329808042293	0.0329002815942898	0.0689899650237336	NCBI:GeneID:105319314	XM_011416810.4	LOC105319314	0.710846622786761
NCBI:GeneID:105346610	1447.02711111692	-0.260616440315512	0.122180055140864	-2.13305224011432	0.0329204410349392	0.0690249331921995	NCBI:GeneID:105346610	XM_034481874.2	LOC105346610	-0.250913672065635
NCBI:GeneID:105347020	107.434440915024	-0.654936995695002	0.307083846285392	-2.13276277348151	0.0329441914848959	0.0690674225036215	NCBI:GeneID:105347020	XM_066070257.1	LOC105347020	-0.560243756534991
NCBI:GeneID:105331665	77.0664641643134	0.790541144333379	0.37069458844931	2.13259424055898	0.0329580261991759	0.0690891167065669	NCBI:GeneID:105331665	XM_011433952.4;XM_011433953.4;XM_066077253.1	LOC105331665	0.645419332814628
NCBI:GeneID:105334794	383.371562278168	-0.332342974836051	0.155853357633844	-2.13240818088017	0.0329733054449423	0.069113834135839	NCBI:GeneID:105334794	XM_011438369.4	LOC105334794	-0.315217286115106
NCBI:GeneID:136271354	185.874450129207	0.468195942812554	0.219580043380489	2.13223358372902	0.0329876489008817	0.0691365850774349	NCBI:GeneID:136271354	XM_066071250.1;XM_066071251.1	LOC136271354	0.426914975184908
NCBI:GeneID:105335492	189.075372565831	-0.613083801350634	0.287560705267587	-2.13201522363821	0.0330055950742761	0.0691668811001276	NCBI:GeneID:105335492	XM_034459110.2	LOC105335492	-0.532182842714398
NCBI:GeneID:105346598	15.836661646751	1.69546372601981	0.795396288651408	2.13159622468752	0.0330400543862886	0.06923177216687	NCBI:GeneID:105346598	XM_011455222.4;XM_020074691.3;XM_066078234.1;XM_066078235.1	LOC105346598	0.981185815081403
NCBI:GeneID:105332800	141.229870873747	0.550124280967148	0.258120597840986	2.13126842866701	0.0330670344525807	0.0692809792369074	NCBI:GeneID:105332800	XM_011435514.4;XM_011435516.4;XM_011435517.4	LOC105332800	0.488336353385105
NCBI:GeneID:136275790	52.9512350302906	0.758131180940887	0.355753226867066	2.13105918284243	0.0330842668093707	0.0693034976307299	NCBI:GeneID:136275790	XR_010714282.1;XR_010714283.1	LOC136275790	0.62632518180216
NCBI:GeneID:105334013	269.506439321756	0.320927451475064	0.150595716888536	2.13105298149084	0.0330847776364729	0.0693034976307299	NCBI:GeneID:105334013	XM_020069495.3	LOC105334013	0.305707838218415
NCBI:GeneID:105331566	72.9150610468257	-0.734574930688439	0.344760315032296	-2.13068296627942	0.033115269309268	0.0693600365849722	NCBI:GeneID:105331566	XM_011433820.4	LOC105331566	-0.611861997250492
NCBI:GeneID:105322144	622.835061246567	0.288450703746359	0.135385969391189	2.13058048070623	0.0331237190428967	0.0693704015554333	NCBI:GeneID:105322144	XM_066085098.1	LOC105322144	0.277082150072562
NCBI:GeneID:105331501	73.8204497078939	0.689043748104294	0.323505987640303	2.12992579559431	0.0331777400974182	0.0694761934358745	NCBI:GeneID:105331501	XM_066085366.1;XM_066085367.1;XM_066085368.1;XM_066085369.1	LOC105331501	0.583202348210261
NCBI:GeneID:105343367	613.222528678077	-0.265103059833131	0.124512577959552	-2.12912674508475	0.0332437755549502	0.069601410106805	NCBI:GeneID:105343367	XM_034467062.2	LOC105343367	-0.255829004344945
NCBI:GeneID:105347254	85.1465527486535	-0.760826628556394	0.357343698114809	-2.12911724082497	0.033244561686222	0.069601410106805	NCBI:GeneID:105347254	XM_011456231.4	LOC105347254	-0.627473016005666
NCBI:GeneID:105328542	139.101891949242	0.451958971998397	0.212301233554003	2.12885702278989	0.0332660914304108	0.069639126846504	NCBI:GeneID:105328542	XM_011429468.4	LOC105328542	0.414056643749972
NCBI:GeneID:117689449	19.0181125832507	-1.40784894814427	0.661342308103771	-2.12877496402871	0.0332728832268091	0.0696459865049647	NCBI:GeneID:117689449	XR_010714867.1	LOC117689449	-0.928465727413405
NCBI:GeneID:105338498	245.432329996742	-0.872773252670137	0.40999799986756	-2.12872563513009	0.033276966626165	0.0696471761625471	NCBI:GeneID:105338498	XM_011443656.4;XR_901809.4	LOC105338498	-0.69008523513397
NCBI:GeneID:105327987	739.741392288437	-0.373460312240364	0.175445083922662	-2.12864506596827	0.0332836369869958	0.069653779389558	NCBI:GeneID:105327987	XM_011428689.4	LOC105327987	-0.349964175602132
NCBI:GeneID:105328827	207.663253759724	0.748308781418703	0.351583011519737	2.12839857700774	0.0333040510350026	0.0696891400578246	NCBI:GeneID:105328827	XM_066085992.1	LOC105328827	0.6200912340569
NCBI:GeneID:105331768	41.9450224012956	-0.997022526165843	0.468484054898635	-2.12818881612004	0.0333214317259852	0.0697181465912007	NCBI:GeneID:105331768	XM_011434092.4	LOC105331768	-0.758816351548799
NCBI:GeneID:136272688	40.0165034794741	0.743869381177508	0.349611784443849	2.12770110813293	0.0333618729896307	0.069795391343738	NCBI:GeneID:136272688	XR_010710701.1	LOC136272688	0.616826458736539
NCBI:GeneID:105340983	253.965159378889	0.400439456091232	0.18821118621977	2.1276070999502	0.0333696730734858	0.0698043393452331	NCBI:GeneID:105340983	XM_011447253.4	LOC105340983	0.372730084175735
NCBI:GeneID:105339054	202.098675971383	0.4668965520077	0.219462032546407	2.12745934497335	0.0333819358108809	0.0698226196724158	NCBI:GeneID:105339054	XM_066065246.1	LOC105339054	0.425637955760704
NCBI:GeneID:105337556	13.6956371504414	1.92761893539558	0.906103488968651	2.12737171731856	0.0333892101783945	0.0698304634235495	NCBI:GeneID:105337556	XM_066083435.1	LOC105337556	1.00765126688133
NCBI:GeneID:105347005	138.374004917122	0.507964804650539	0.238784342292534	2.12729528148137	0.0333955565699903	0.0698363649475238	NCBI:GeneID:105347005	XM_011455856.4;XM_011455857.4;XM_066079824.1	LOC105347005	0.456808887670011
NCBI:GeneID:105337858	577.837336392043	-0.307261800305536	0.14445367890874	-2.12706109409405	0.0334150073413815	0.0698696660470803	NCBI:GeneID:105337858	XM_011442777.4	LOC105337858	-0.292780207016896
NCBI:GeneID:105332115	33.530998032042	-1.36239366788552	0.640611313487009	-2.12670872212617	0.0334442923666974	0.0699235210460844	NCBI:GeneID:105332115	XR_900730.4	LOC105332115	-0.9099857614715
NCBI:GeneID:109620875	8.57433629214033	-1.66140042109428	0.781244551133849	-2.1266073711273	0.0334527195379096	0.0699337608065141	NCBI:GeneID:109620875	XM_066080831.1	LOC109620875	-1.0028479075178
NCBI:GeneID:105326713	205.132713724815	-0.633056569812178	0.297747651494596	-2.12615134539077	0.0334906598176584	0.0700056898013592	NCBI:GeneID:105326713	XM_034458833.2	LOC105326713	-0.544706341647079
NCBI:GeneID:105344248	965.604948378255	0.2723364015595	0.1281195816762	2.12564229446036	0.0335330551433126	0.0700869150432063	NCBI:GeneID:105344248	XM_034480024.2;XM_034480026.2	LOC105344248	0.262773082142243
NCBI:GeneID:105325332	9.52451670039451	1.55501534664472	0.731763968020266	2.12502311483264	0.0335846841970825	0.0701874203861399	NCBI:GeneID:105325332	XR_010711936.1	LOC105325332	0.965543758626979
NCBI:GeneID:105317671	15.5195643153985	1.15380808160694	0.543087633371015	2.12453388865642	0.0336255254124567	0.0702653617931256	NCBI:GeneID:105317671	XM_034464463.2	LOC105317671	0.827781415507292
NCBI:GeneID:105322684	257.042393627063	0.393948527759276	0.185446420627133	2.12432532494853	0.0336429494831709	0.0702930322276764	NCBI:GeneID:105322684	XM_011421531.4;XM_034468469.2	LOC105322684	0.367414120242647
NCBI:GeneID:105330195	336.638156601637	-1.83929185244115	0.865838208689624	-2.12429046671984	0.0336458624027094	0.0702930322276764	NCBI:GeneID:105330195	XM_011431793.4	LOC105330195	-0.979807606320658
NCBI:GeneID:105326726	13.8630451827964	-2.04047118185798	0.960763985485688	-2.12380065519054	0.033686816202336	0.07037117303459	NCBI:GeneID:105326726	XM_011426900.4;XM_034462930.2;XM_034462931.2;XM_066089149.1;XR_010715189.1	LOC105326726	-0.969098355253574
NCBI:GeneID:136270919	383.506505002608	0.335382785177458	0.157920494965889	2.12374451618773	0.0336915127817442	0.0703735646486907	NCBI:GeneID:136270919	XM_066069875.1	LOC136270919	0.318098624668935
NCBI:GeneID:105330174	508.401198431432	-0.484560036065878	0.22818318212822	-2.12355718570703	0.0337071888701151	0.0703988869265795	NCBI:GeneID:105330174	XM_066065335.1;XM_066065336.1;XM_066065337.1;XM_066065338.1;XM_066065339.1;XM_066065340.1;XM_066065341.1;XM_066065343.1	LOC105330174	-0.438431579081776
NCBI:GeneID:117683220	101.979784283125	-0.491981930288873	0.231700448088354	-2.12335338299072	0.0337242504633895	0.0704270350235996	NCBI:GeneID:117683220	XM_066083099.1;XM_066083100.1;XM_066083101.1	LOC117683220	-0.444216251831305
NCBI:GeneID:136273520	94.5348767324635	-0.669109117699572	0.31512530461004	-2.12331129208294	0.0337277750751457	0.0704270350235996	NCBI:GeneID:136273520	XM_066078052.1	LOC136273520	-0.569179874612193
NCBI:GeneID:105328599	286.628333876464	-0.578106742825449	0.272314553054069	-2.12293737643417	0.0337590998850521	0.0704850163458823	NCBI:GeneID:105328599	XM_011429542.3;XM_011429543.4	LOC105328599	-0.506944898841344
NCBI:GeneID:105343875	58.3802133234859	0.665669976116654	0.313575408659665	2.12283858278929	0.0337673804834949	0.0704948769255051	NCBI:GeneID:105343875	XM_066082967.1;XM_066082968.1;XM_066082969.1;XM_066082970.1	LOC105343875	0.566928160893042
NCBI:GeneID:105343664	72.4566159887856	0.595653427134023	0.28061684581056	2.12265741001216	0.0337825703764538	0.0705191581794201	NCBI:GeneID:105343664	XM_011451105.4;XM_011451106.4;XM_066068024.1;XM_066068025.1;XM_066068026.1	LOC105343664	0.519796264095942
NCBI:GeneID:105320219	705.321572081537	-0.278307994078667	0.131119523380297	-2.12255190458149	0.0337914188574951	0.0705301983822193	NCBI:GeneID:105320219	XM_011418076.4	LOC105320219	-0.267706467789333
NCBI:GeneID:105339949	1503.0229835584	-0.34736262294147	0.163685420254918	-2.12213538872613	0.033826370376306	0.0705947042071361	NCBI:GeneID:105339949	XM_066069121.1	LOC105339949	-0.327716194625819
NCBI:GeneID:136272020	409.217049996055	-0.330016620122108	0.155514264508944	-2.12209871013554	0.0338294497045905	0.0705947042071361	NCBI:GeneID:136272020	XM_066072690.1	LOC136272020	-0.313076982793283
NCBI:GeneID:105345777	65.5941594376954	-0.95471064397415	0.450011872281822	-2.1215232370053	0.0338777945849665	0.0706881446826586	NCBI:GeneID:105345777	XM_011454065.4;XM_011454066.4;XM_020074325.3;XM_034457689.2;XM_066066528.1	LOC105345777	-0.734736505393212
NCBI:GeneID:105345967	249.332790663227	-1.02836460588883	0.484754871110051	-2.12141159826606	0.0338871800738689	0.0707002828244328	NCBI:GeneID:105345967	XM_011454372.4;XM_011454374.4;XM_034457990.2	LOC105345967	-0.768113778921375
NCBI:GeneID:105322349	1008.32507582594	-0.256084403737167	0.120749455226878	-2.12079137960503	0.0339393624614447	0.0707972352629552	NCBI:GeneID:105322349	XM_034454295.2	LOC105322349	-0.24709388394824
NCBI:GeneID:105341424	128.808986890836	-0.465901827747432	0.219684771239281	-2.12077434916947	0.0339407962936717	0.0707972352629552	NCBI:GeneID:105341424	XM_011447960.4	LOC105341424	-0.424001729940682
NCBI:GeneID:117683915	51.1840566141483	1.6272210960763	0.767411501222791	2.12040227893834	0.0339721346847664	0.0708551449098907	NCBI:GeneID:117683915	XM_066073590.1	LOC117683915	0.971702246629591
NCBI:GeneID:105339386	667.999733265961	-0.308361929928408	0.145429276659648	-2.12035662289702	0.0339759818634803	0.0708557104139562	NCBI:GeneID:105339386	XM_066070932.1	LOC105339386	-0.294134163504757
NCBI:GeneID:105322824	16.8318798554153	-1.30994154071996	0.617859271399346	-2.12012929376808	0.0339951431598082	0.0708882094894169	NCBI:GeneID:105322824	XM_066067089.1;XM_066067092.1;XM_066067098.1;XM_066067105.1	LOC105322824	-0.884158321052207
NCBI:GeneID:105322190	67.1583674636094	-1.2786023084748	0.603224277370077	-2.11961347784148	0.0340386549225916	0.070971473075474	NCBI:GeneID:105322190	XM_011420756.4	LOC105322190	-0.874133014656097
NCBI:GeneID:105328356	368.428616699928	-0.438345404066689	0.206824631359207	-2.11940619057787	0.0340561540892997	0.0709961037401502	NCBI:GeneID:105328356	XM_011429197.4;XM_011429198.4	LOC105328356	-0.402431490962861
NCBI:GeneID:105334544	593.313726364353	-0.298616548707775	0.140897492860693	-2.11938866082608	0.0340576343015104	0.0709961037401502	NCBI:GeneID:105334544	XM_011438042.4;XM_034443836.2	LOC105334544	-0.285640640418655
NCBI:GeneID:105348498	590.329477523412	-0.334673946223129	0.1579221352128	-2.11923392355451	0.0340707027018818	0.0710158745355654	NCBI:GeneID:105348498	XM_011457964.4;XM_020062438.3;XM_020062439.3;XM_066065187.1;XM_066065188.1	LOC105348498	-0.316952159737646
NCBI:GeneID:105320772	158.10139173007	-0.699667747201588	0.330227989901644	-2.11874150162129	0.0341123189285937	0.0710951390818509	NCBI:GeneID:105320772	XM_020064290.3;XR_010714112.1;XR_010714113.1	LOC105320772	-0.587626212530067
NCBI:GeneID:136269431	151.240052852348	0.493256252759083	0.232870112059271	2.11816041310419	0.0341614845469495	0.0711901193535189	NCBI:GeneID:136269431	XM_011434555.4;XM_011434556.4	LOC136269431	0.445515170824097
NCBI:GeneID:105343969	748.234462651614	0.27895628349906	0.131701328892404	2.11809771279498	0.0341667932080862	0.0711936944605132	NCBI:GeneID:105343969	XM_066078312.1	LOC105343969	0.268247024805203
NCBI:GeneID:105345286	223.034701947253	0.431295710371426	0.203646139002436	2.1178683400733	0.0341862195677794	0.0712266829144039	NCBI:GeneID:105345286	XM_011453388.4	LOC105345286	0.397400142491777
NCBI:GeneID:105336281	101.562536661605	-0.598482422635382	0.282647555381972	-2.11741588150865	0.034224567507814	0.0712990832299261	NCBI:GeneID:105336281	XM_020070532.3	LOC105336281	-0.520185487091747
NCBI:GeneID:105337762	1095.8803813055	-0.243344814377748	0.114950859115392	-2.11694646086524	0.034264391911577	0.0713745438746832	NCBI:GeneID:105337762	XM_011442645.4;XM_034482871.2;XM_066078928.1;XM_066078929.1;XM_066078930.1;XM_066078931.1;XM_066078932.1;XM_066078933.1;XM_066078934.1;XM_066078935.1;XM_066078936.1;XM_066078937.1;XM_066078938.1;XM_066078939.1;XM_066078940.1;XM_066078941.1;XM_066078942.1;XM_066078943.1;XM_066078944.1;XM_066078945.1	LOC105337762	-0.235920006346871
NCBI:GeneID:136272707	168.493057563638	0.627777481846719	0.296614786403162	2.11647399463572	0.0343045146757383	0.0714506100898853	NCBI:GeneID:136272707	XR_010710741.1	LOC136272707	0.541542429269992
NCBI:GeneID:105327351	15.1278057689645	1.16296994858464	0.549517845381987	2.11634609932681	0.0343153827001342	0.071465733952119	NCBI:GeneID:105327351	XM_066073658.1	LOC105327351	0.830938267052596
NCBI:GeneID:105331683	16.6235478999009	-1.95189305879256	0.922366436685841	-2.11617962358421	0.0343295335404796	0.0714876907589136	NCBI:GeneID:105331683	XM_011433989.4	LOC105331683	-1.02923736779182
NCBI:GeneID:105332999	3001.38907560925	-0.204067205472225	0.0964519760674379	-2.11573898008625	0.0343670133713884	0.0715582180475714	NCBI:GeneID:105332999	XM_011435770.4;XM_011435771.4;XM_011435772.4;XM_011435773.4	LOC105332999	-0.199526993393041
NCBI:GeneID:105340337	42.7888880228679	-1.72876227372357	0.817122918830662	-2.11566978955566	0.034372901687917	0.0715629582898379	NCBI:GeneID:105340337	XM_011446378.4	LOC105340337	-0.98500878047255
NCBI:GeneID:105322492	442.081566199895	-1.89508786085562	0.895863999171265	-2.11537450171979	0.0343980412373596	0.0716077735949825	NCBI:GeneID:105322492	NM_001305380.1;XM_066072597.1;XM_066072598.1;XM_066072599.1;XM_066072600.1	LOC105322492	-0.970177739961643
NCBI:GeneID:109619583	14.2911469702791	1.45659951824713	0.688603025502471	2.11529642522883	0.0344046909629307	0.0716140925243732	NCBI:GeneID:109619583	XM_020069908.3	LOC109619583	0.923618368718258
NCBI:GeneID:105332394	388.401431573716	-0.359101497516339	0.169770747780365	-2.11521420628314	0.0344116946860454	0.0716211469022379	NCBI:GeneID:105332394	XR_010714235.1	LOC105332394	-0.337644636974488
NCBI:GeneID:105346762	15.6468000904168	1.17543851490003	0.555737101251819	2.11509815028061	0.0344215828519118	0.0716315948365377	NCBI:GeneID:105346762	XM_066085465.1	LOC105346762	0.836219969043842
NCBI:GeneID:105322432	279.222501858556	-1.73648421889244	0.821005387774311	-2.11507043041451	0.0344239449900834	0.0716315948365377	NCBI:GeneID:105322432	XM_011421157.4;XM_011421158.4;XM_011421159.4;XM_011421160.4	LOC105322432	-0.96917613140091
NCBI:GeneID:105328967	802.693698009683	-0.342236292933166	0.161894081957468	-2.11395184305179	0.0345193806249259	0.0718226407332018	NCBI:GeneID:105328967	XM_066073934.1;XM_066073935.1;XM_066073936.1;XM_066073937.1;XM_066073938.1;XM_066073939.1;XM_066073940.1;XM_066073941.1;XM_066073942.1;XM_066073943.1;XM_066073944.1;XM_066073945.1;XM_066073946.1	LOC105328967	-0.323384758002073
NCBI:GeneID:105336848	99.0524002906771	0.803070458075358	0.379975668163811	2.11347863918788	0.0345598214144376	0.0718992336734216	NCBI:GeneID:105336848	XM_011441326.4	LOC105336848	0.650233534479563
NCBI:GeneID:105340084	83.612705938441	0.590086036078315	0.279208479875164	2.11342447887738	0.0345644526248551	0.0719013190875464	NCBI:GeneID:105340084	XM_011445931.4	LOC105340084	0.515094696462509
NCBI:GeneID:105340282	8388.71852555229	0.752296581025779	0.355974190993558	2.11334585500721	0.034571176640629	0.0719077570814006	NCBI:GeneID:105340282	XM_011446237.4	LOC105340282	0.616673212578156
NCBI:GeneID:136269460	34.7031805418319	0.85150518803108	0.40293092462849	2.11327832138023	0.0345769530964112	0.0719122230137809	NCBI:GeneID:136269460	XM_034467444.2	LOC136269460	0.677570092786076
NCBI:GeneID:136271156	203.672938929697	0.374592390949196	0.177264184743827	2.11318711385798	0.0345847557959119	0.0719209016939754	NCBI:GeneID:136271156	XM_066070538.1	LOC136271156	0.351043551547005
NCBI:GeneID:105331857	38.8095416081651	-1.99856534966358	0.945897286596223	-2.11287777011746	0.0346112310025958	0.0719684049832546	NCBI:GeneID:105331857	XM_066072651.1	LOC105331857	-0.993982745242815
NCBI:GeneID:136276507	27.5200170671517	0.884679456036673	0.418751850278942	2.11265802275826	0.0346300486116148	0.0719999772497939	NCBI:GeneID:136276507	XM_066088701.1	LOC136276507	0.697037786222059
NCBI:GeneID:105345848	578.500080123031	-0.338732827465765	0.160355412940322	-2.11238785928498	0.0346531954755016	0.0720405429809661	NCBI:GeneID:105345848	XM_034465967.2;XM_066085890.1	LOC105345848	-0.320310212189324
NCBI:GeneID:136274125	34.6671100923115	1.09554372632256	0.518782366686494	2.11175976030159	0.0347070603499857	0.0721449531865943	NCBI:GeneID:136274125	XM_066080438.1;XM_066080439.1	LOC136274125	0.796255592611113
NCBI:GeneID:105323062	28.0988985602315	1.01655743887098	0.481443370169849	2.11147873635138	0.0347311837091634	0.0721875248099615	NCBI:GeneID:105323062	XM_066083631.1;XM_066083634.1	LOC105323062	0.762220096903225
NCBI:GeneID:105333799	378.775979708696	0.370325506615274	0.1754898177451	2.11023927982634	0.0348377507489643	0.0724014257751184	NCBI:GeneID:105333799	XM_011436979.4	LOC105333799	0.347434662477712
NCBI:GeneID:117692722	70.463679984767	-1.09645661964346	0.519637571598884	-2.11004107395419	0.0348548181303196	0.0724292706979724	NCBI:GeneID:117692722	XR_010714125.1	LOC117692722	-0.79576788972778
NCBI:GeneID:105331102	84.1104477215987	-0.653078030679083	0.309515831585759	-2.10999879176821	0.0348584599462938	0.0724292706979724	NCBI:GeneID:105331102	XM_034445132.2	LOC105331102	-0.556165273330397
NCBI:GeneID:117690629	43.49031695564	0.721173712035588	0.341813100683631	2.10984807367895	0.0348714441216796	0.0724486519688539	NCBI:GeneID:117690629	XM_034475055.2	LOC117690629	0.601549243507725
NCBI:GeneID:105324157	161.177604572531	0.764591652142943	0.362436880981729	2.10958567481295	0.0348940593104026	0.0724880363992784	NCBI:GeneID:105324157	XM_034476898.2	LOC105324157	0.627514698288885
NCBI:GeneID:105347636	128.166802377972	-1.22129768056442	0.578988380215985	-2.10936475116966	0.034913109612386	0.0725200077429306	NCBI:GeneID:105347636	XM_066082263.1	LOC105347636	-0.847764498545129
NCBI:GeneID:105318107	80.9359126380786	0.665584840702966	0.315612548783448	2.10886684724201	0.034956076557328	0.0726016457973687	NCBI:GeneID:105318107	XM_020063143.3	LOC105318107	0.56561948929951
NCBI:GeneID:105323264	92.7085236162002	-0.503261918487077	0.238676959949374	-2.10854838520578	0.0349835821135572	0.0726511577400716	NCBI:GeneID:105323264	XM_011422333.4	LOC105323264	-0.451898628028601
NCBI:GeneID:105333729	126.185069694489	0.508944525351713	0.241405030097011	2.10825982021663	0.0350085214181191	0.0726953304735497	NCBI:GeneID:105333729	XM_011436867.4;XM_011436868.4;XM_011436869.4	LOC105333729	0.456704177435078
NCBI:GeneID:105336480	65531.0694288278	0.705963016875227	0.334868770442491	2.10817812584428	0.0350155846318232	0.0727023780671639	NCBI:GeneID:105336480	XM_034456927.2	LOC105336480	0.592962271755357
NCBI:GeneID:105318658	77.8163808297461	0.647647618492293	0.307351231991113	2.10719057248164	0.0351010637968891	0.0728722210888055	NCBI:GeneID:105318658	XM_066079020.1;XM_066079021.1;XM_066079022.1;XM_066079023.1	LOC105318658	0.554298671325423
NCBI:GeneID:117687498	1011.01215120227	0.282604649878375	0.134118777272631	2.10712217651603	0.0351069905023987	0.0728768894514959	NCBI:GeneID:117687498	XR_010712513.1	LOC117687498	0.271686494210821
NCBI:GeneID:105318041	238.213546351686	-0.546580449723211	0.25940375721146	-2.10706450669352	0.0351119884207831	0.0728796290141836	NCBI:GeneID:105318041	XM_011414907.4	LOC105318041	-0.483368893462047
NCBI:GeneID:117689113	30.1665351409503	1.1242267527449	0.533632426039667	2.10674370200534	0.0351398018424942	0.072929719671853	NCBI:GeneID:117689113	XM_066088005.1	LOC117689113	0.807881633436962
NCBI:GeneID:105347568	509.332510631917	-0.442928829538365	0.210282465377684	-2.10635170527808	0.0351738130650881	0.0729926615072953	NCBI:GeneID:105347568	XM_034472803.2	LOC105347568	-0.405579379462316
NCBI:GeneID:105328831	1128.23478203339	-0.677256819190388	0.321558814976604	-2.10616779154278	0.0351897798465613	0.0730125581714984	NCBI:GeneID:105328831	XM_034471284.2	LOC105328831	-0.571599882599982
NCBI:GeneID:136272524	14.0971611699761	1.26050544960891	0.598488366521296	2.1061486239667	0.0351914442679602	0.0730125581714984	NCBI:GeneID:136272524	XM_066074218.1;XM_066074219.1;XM_066074220.1	LOC136272524	0.867317520993319
NCBI:GeneID:109620450	299.10594623361	0.376305844192503	0.178673069738859	2.10611394734806	0.0351944555918028	0.0730125581714984	NCBI:GeneID:109620450	XM_066081992.1	LOC109620450	0.352417465926299
NCBI:GeneID:105344816	726.276980502371	-0.391222211396401	0.185768585705564	-2.10596538650766	0.0352073591317102	0.0730301061153393	NCBI:GeneID:105344816	XM_066066551.1	LOC105344816	-0.36414335162556
NCBI:GeneID:105338825	294.085897250536	-0.359193525356315	0.170562761287853	-2.10593169718985	0.0352102858443442	0.0730301061153393	NCBI:GeneID:105338825	XM_034456777.2	LOC105338825	-0.337580522214912
NCBI:GeneID:105337055	62.4371923976828	-0.623756882459913	0.296214067243914	-2.10576387631951	0.0352248681428711	0.0730468123002503	NCBI:GeneID:105337055	XM_066083081.1;XM_066083082.1	LOC105337055	-0.536634432131226
NCBI:GeneID:105322331	62.6387294256297	-1.36229532699605	0.646939401273715	-2.10575414685506	0.0352257137139847	0.0730468123002503	NCBI:GeneID:105322331	XM_011420983.4	LOC105322331	-0.8957412743623
NCBI:GeneID:105335821	77.2927622834966	0.68428970385929	0.325026315615104	2.10533630965939	0.0352620435811841	0.0731144968101279	NCBI:GeneID:105335821	XM_011439927.4	LOC105335821	0.577236542557213
NCBI:GeneID:136270523	99.5707393788878	0.540908024128019	0.256951577713006	2.10509711184637	0.0352828556039024	0.0731468183971937	NCBI:GeneID:136270523	XM_066068194.1	LOC136270523	0.480154355017377
NCBI:GeneID:105331156	142.791033357621	0.404672306358511	0.192236773362346	2.10507229850215	0.0352850151529412	0.0731468183971937	NCBI:GeneID:105331156	XM_011433241.4	LOC105331156	0.375666957643042
NCBI:GeneID:105327993	89.764765388006	0.629535102885382	0.299091847817604	2.10482200527676	0.0353068049216049	0.0731843323273019	NCBI:GeneID:105327993	XM_020067132.3	LOC105327993	0.541644901087062
NCBI:GeneID:105342718	335.401052843132	0.329328452941563	0.156511846246669	2.10417588725219	0.0353631070865005	0.0732933685995732	NCBI:GeneID:105342718	XM_011449743.4;XM_011449744.4;XM_011449746.4;XM_011449747.4;XM_066073122.1;XR_010710044.1;XR_010710045.1	LOC105342718	0.312583476422394
NCBI:GeneID:109618213	15.1093956632048	1.37694901782661	0.654420569967895	2.10407355913975	0.0353720308936198	0.0733041962269829	NCBI:GeneID:109618213	XR_010711837.1	LOC109618213	0.902986396894084
NCBI:GeneID:105332983	1289.7207252914	-0.239551257588825	0.113898752107824	-2.10319475108954	0.0354487489371802	0.0734553843118602	NCBI:GeneID:105332983	XM_011435751.4	LOC105332983	-0.232767560538326
NCBI:GeneID:105330687	43.0805447850129	-0.904767999191739	0.430196000675388	-2.10315297625105	0.0354523993224144	0.0734553843118602	NCBI:GeneID:105330687	XM_011432554.4	LOC105330687	-0.70496094180713
