feature_id_standardized	log2FoldChange_full	pvalue_full	padj_full	log2FoldChange_leave_one_out	pvalue_leave_one_out	padj_leave_one_out	same_direction	significant_full	significant_leave_one_out
NCBI:GeneID:105317138	-0.266693661819372	0.48620775551932	0.596109180611336	-0.371650050626149	0.391706475468871	0.471771440946402	TRUE	FALSE	FALSE
NCBI:GeneID:105317144	-1.82794281206918	0.0681269678681891	0.125425580048408	-4.30304107534765	0.00529251010756793	0.0102099279878861	TRUE	FALSE	TRUE
NCBI:GeneID:105317153	0.108221232602987	0.76573115870094	0.833037168846144	-0.18940754895321	0.595194469202191	0.664808838380622	FALSE	FALSE	FALSE
NCBI:GeneID:105317154	-0.513988231350572	3.68642328077826e-06	2.89737369636416e-05	-0.552613132483118	1.04673864295572e-16	8.44207283223875e-16	TRUE	TRUE	TRUE
NCBI:GeneID:105317155	-0.471023101529117	0.00293048084818969	0.0093261399816946	-0.40162509362201	0.00186242853018489	0.00392407057460327	TRUE	TRUE	TRUE
NCBI:GeneID:105317156	0.0783049847742321	0.690151067105006	0.774592344149688	0.152084394625197	0.43111197745846	0.509781295221198	TRUE	FALSE	FALSE
NCBI:GeneID:105317162	-1.27385511537258	2.46861601685415e-25	2.91149748559215e-23	-1.1950292391073	6.64270941901194e-160	1.5859268656282e-157	TRUE	TRUE	TRUE
NCBI:GeneID:105317163	0.27528339809476	0.444693055149759	0.556505286094697	0.314749633147301	0.407213138592183	0.486946830360279	TRUE	FALSE	FALSE
NCBI:GeneID:105317164	-0.38557172763808	0.0186157788136675	0.0432875297986161	-0.418324803884972	0.00226955672881269	0.0047048369220789	TRUE	TRUE	TRUE
NCBI:GeneID:105317167	0.22378103840925	0.414365001004309	0.527717452750956	0.264293014553595	0.332489617797169	0.410473763811398	TRUE	FALSE	FALSE
NCBI:GeneID:105317168	0.286107001919218	0.330540157483171	0.442731202620938	0.0416657486267598	0.867509883438416	0.89772707975433	TRUE	FALSE	FALSE
NCBI:GeneID:105317169	-0.588317488765442	0.0859179119404213	0.15151099209572	-1.04037319815927	4.45123773915795e-07	1.57989838866477e-06	TRUE	FALSE	TRUE
NCBI:GeneID:105317170	-0.142496422391387	0.207937044032262	0.308843954149925	-0.157415285809924	0.0861400380693248	0.127489057762472	TRUE	FALSE	FALSE
NCBI:GeneID:105317171	0.878750681581126	0.0756754804774593	0.136660041029929	0.616505655381511	0.278102618559436	0.352313098668571	TRUE	FALSE	FALSE
NCBI:GeneID:105317172	-0.0609624683589085	0.639005098538861	0.731314447088834	-0.0478842859008763	0.677582844012337	0.7376651816805	TRUE	FALSE	FALSE
NCBI:GeneID:105317173	0.478592122612159	6.61292506173206e-05	0.000363463237650927	0.446706749427791	3.27787711368055e-06	1.05121237877802e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105317174	-0.99421786346523	0.00229679976787697	0.00761780893885407	-1.51067036121667	8.62941431523995e-33	1.61169155580391e-31	TRUE	TRUE	TRUE
NCBI:GeneID:105317177	-1.48829031542608	6.89734549155502e-07	6.58476319932919e-06	-1.9242148714665	4.15568734209681e-71	2.29384680699138e-69	TRUE	TRUE	TRUE
NCBI:GeneID:105317178	-1.09258213436575	0.0014398190920159	0.0051355717827996	-1.36421582161587	2.60950484179322e-05	7.38924663403464e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105317179	0.286804978738368	0.285095532860883	0.395026775391996	0.303559227896538	0.275169027622096	0.349117956334989	TRUE	FALSE	FALSE
NCBI:GeneID:105317181	-0.564135880849893	0.000350163372832966	0.00154386672659377	-0.709328317048256	1.32240782508067e-20	1.36129004996357e-19	TRUE	TRUE	TRUE
NCBI:GeneID:105317183	-0.0569094427388098	0.889412487750962	0.924015259663253	-0.648184137388027	0.0351979804568675	0.0573540975851728	TRUE	FALSE	FALSE
NCBI:GeneID:105317184	-0.152277521543848	0.376893859724296	0.490623148057105	-0.12056673448898	0.411089302978349	0.490864350591769	TRUE	FALSE	FALSE
NCBI:GeneID:105317185	-0.848813644103201	0.00879169190729715	0.0232512791579266	-1.30745832215658	8.93241947998656e-12	5.04862591030843e-11	TRUE	TRUE	TRUE
NCBI:GeneID:105317186	1.22279048185958	1.58517973433991e-05	0.000104386423521046	1.50875692275611	5.05217604665567e-201	1.88894189699111e-198	TRUE	TRUE	TRUE
NCBI:GeneID:105317187	0.330706887208516	0.465141087728163	0.575473414730947	0.44139001267958	0.308575222073077	0.385034103683653	TRUE	FALSE	FALSE
NCBI:GeneID:105317188	-0.0967201355021244	0.551465975602915	0.656070144905427	-0.0679767667824507	0.65229770254939	0.715840464845695	TRUE	FALSE	FALSE
NCBI:GeneID:105317200	-0.0013735418235662	0.998409227474556	0.998767875033462	0.359129324039928	0.594919985164584	0.664588595690826	FALSE	FALSE	FALSE
NCBI:GeneID:105317207	1.01000932751931	0.078997425286591	0.141434443356692	1.03050370229051	0.0759820681322751	0.114104826134242	TRUE	FALSE	FALSE
NCBI:GeneID:105317209	1.45076942017335	0.00319761764985881	0.00999739264422478	1.90286681552654	5.99824060505338e-45	1.80123192553806e-43	TRUE	TRUE	TRUE
NCBI:GeneID:105317210	0.369297752101482	0.0303878151740494	0.064665897310559	0.44578913729616	0.0034752563730266	0.0069610512774583	TRUE	FALSE	TRUE
NCBI:GeneID:105317211	0.184300139301492	0.77085198152479	0.837417685286046	-0.255987970570265	0.7119858989654	0.767486948479485	FALSE	FALSE	FALSE
NCBI:GeneID:105317213	-1.23747009669082	1.15416317267711e-06	1.04042716576088e-05	-1.45878081201058	4.56803123569423e-11	2.43858046784797e-10	TRUE	TRUE	TRUE
